Hugo_Symbol,tumor_mean,normal_mean,log2_fold_change,abs_log2_fold_change
CNTNAP2,10.555638947832831,9.309887111251197,1.2457518365816345,1.2457518365816345
BNC2,6.968782195608881,8.213277778407738,-1.2444955827988569,1.2444955827988569
PLS3,9.804724424716525,11.04891085464644,-1.2441864299299148,1.2441864299299148
GPRASP1,8.441737074307563,9.685583564075682,-1.243846489768119,1.243846489768119
SERPINF2,7.949247322853273,9.192690612532417,-1.2434432896791439,1.2434432896791439
TIMP3,12.320985486275857,13.5643423156716,-1.2433568293957435,1.2433568293957435
ANXA6,10.972950194173656,12.216221948476605,-1.243271754302949,1.243271754302949
CDKL1,4.512751361619793,5.755185471465548,-1.242434109845755,1.242434109845755
COL9A2,11.028190512780004,9.78689274623678,1.241297766543223,1.241297766543223
TBX5,4.786967093822217,6.0281123174180316,-1.2411452235958143,1.2411452235958143
DEFB132,5.397352910802747,6.635854717024871,-1.238501806222124,1.238501806222124
SAMD5,8.543036729428556,7.306149050045225,1.2368876793833303,1.2368876793833303
SNX7,7.439539681853982,8.676316311686765,-1.2367766298327831,1.2367766298327831
NHSL2,4.7343905058592926,5.9699746079233815,-1.235584102064089,1.235584102064089
SRPX,6.892215226877068,8.127342742702544,-1.235127515825476,1.235127515825476
PPAPDC3,5.3071602347300395,6.541947380750887,-1.2347871460208477,1.2347871460208477
EID3,4.766223964695209,6.0009881559053735,-1.2347641912101643,1.2347641912101643
GPR160,10.855851815007217,9.62119516014845,1.2346566548587674,1.2346566548587674
NUPR2,4.70603223773751,5.94000140607136,-1.23396916833385,1.23396916833385
HIST1H4J,6.011481999610127,4.778424950491367,1.2330570491187602,1.2330570491187602
HPX,5.083217176972395,3.851397106849263,1.231820070123132,1.231820070123132
AMOT,8.985110741895197,10.216214860275226,-1.2311041183800295,1.2311041183800295
NTN4,10.050905216201647,11.281324333445257,-1.2304191172436099,1.2304191172436099
MAPK8IP2,8.404664518089593,7.17484269812759,1.2298218199620026,1.2298218199620026
KRT19,11.498253608066353,12.72804888758446,-1.2297952795181075,1.2297952795181075
C10orf116,10.783618504170457,12.01317822256474,-1.2295597183942828,1.2295597183942828
GALNT5,4.221975901890233,5.451382196332336,-1.2294062944421027,1.2294062944421027
CERK,8.106415099961188,9.335761881022211,-1.2293467810610235,1.2293467810610235
RIMS4,5.118482400227395,6.347628902862459,-1.2291465026350634,1.2291465026350634
EPB41L3,7.8831349178260535,9.111514688517714,-1.2283797706916602,1.2283797706916602
CA11,7.043855818721481,8.271847010113074,-1.2279911913915935,1.2279911913915935
PRTFDC1,5.435871245235111,6.6633681643573714,-1.2274969191222604,1.2274969191222604
ATOH8,8.195148172131182,9.4217162105465,-1.2265680384153175,1.2265680384153175
LIPE,5.799373812002096,7.025896325142539,-1.2265225131404431,1.2265225131404431
MYBPC1,11.262678130942808,10.03617977633334,1.2264983546094683,1.2264983546094683
LINC00654,4.063771005127139,5.288227081792707,-1.224456076665568,1.224456076665568
MPP6,6.959616575032949,5.735612882694969,1.2240036923379796,1.2240036923379796
SIK1,10.385944512466896,11.609501891675448,-1.2235573792085521,1.2235573792085521
AMT,7.672796998625655,8.896075538047846,-1.223278539422191,1.223278539422191
GPM6B,7.844576240832938,9.067661758285144,-1.2230855174522066,1.2230855174522066
ZNF711,5.616619512770356,6.839536009435874,-1.2229164966655182,1.2229164966655182
LOC100126784,4.564595978791634,5.786082485570438,-1.2214865067788034,1.2214865067788034
ARHGEF19,7.44795985858152,8.669175424739825,-1.221215566158305,1.221215566158305
ENTPD5,10.716589747411716,9.49539810369872,1.221191643712995,1.221191643712995
GALNT6,5.430024231116688,6.651157567245592,-1.2211333361289043,1.2211333361289043
LOC644936,4.42649280662621,5.647588334262164,-1.2210955276359536,1.2210955276359536
FBXO2,7.002864707945904,8.223852000874212,-1.2209872929283074,1.2209872929283074
PRKCA,9.162450886243427,10.383142041731027,-1.2206911554876,1.2206911554876
TNNC1,4.604849186203704,5.825476861807551,-1.220627675603847,1.220627675603847
SCNN1A,10.028387823058203,11.247688052279587,-1.2193002292213837,1.2193002292213837
MR1,6.278040342272893,7.496772824866487,-1.2187324825935937,1.2187324825935937
IGF2BP2,4.634568604452029,5.852906049914901,-1.218337445462872,1.218337445462872
ETV5,7.367788085663573,8.586109687242503,-1.2183216015789302,1.2183216015789302
TWIST2,4.952061213165177,6.170175798045282,-1.2181145848801052,1.2181145848801052
SPINK5,3.978988563765175,5.19601324167975,-1.2170246779145746,1.2170246779145746
SP5,6.885065749987682,5.668592093094928,1.216473656892754,1.216473656892754
FAT4,7.476788815217754,8.693094886983124,-1.21630607176537,1.21630607176537
CLIP4,8.272634543124427,9.488515208799095,-1.2158806656746677,1.2158806656746677
RBPMS,10.04959487780059,11.26540943133847,-1.2158145535378804,1.2158145535378804
RCAN2,8.443503290207188,9.65851712504223,-1.2150138348350428,1.2150138348350428
PCDHGA9,5.029052362726383,6.243742337679089,-1.214689974952706,1.214689974952706
CAND2,6.551718418219554,7.766332108755086,-1.2146136905355318,1.2146136905355318
FOSL1,4.9072521542561205,6.120793428755883,-1.2135412744997627,1.2135412744997627
TRIM58,6.53684288396597,5.323322755075793,1.2135201288901767,1.2135201288901767
GPRIN1,5.431984199759728,4.218639079729052,1.2133451200306755,1.2133451200306755
CALD1,13.354100326651446,14.566184979193594,-1.2120846525421474,1.2120846525421474
APOBEC3F,7.1017692653633135,8.31342442814013,-1.2116551627768173,1.2116551627768173
ATP6V1B1,4.54190834949048,5.753562306032752,-1.2116539565422713,1.2116539565422713
CLDN3,12.271368560937752,11.061705811445872,1.20966274949188,1.20966274949188
PEAK1,8.611548421371525,9.82119441008854,-1.2096459887170141,1.2096459887170141
MGC29506,7.376515298481449,6.1669095299666985,1.2096057685147503,1.2096057685147503
PAQR5,4.208407132724826,5.417661287063871,-1.2092541543390452,1.2092541543390452
PCDHB2,7.609222706321789,6.401558324673297,1.2076643816484927,1.2076643816484927
ANXA2,11.824232553871326,13.030019544884734,-1.205786991013408,1.205786991013408
DTNA,8.22498673490548,9.429725726500951,-1.2047389915954714,1.2047389915954714
EFNA5,7.146803195524061,8.351296870027486,-1.204493674503425,1.204493674503425
MYRIP,8.435052043230048,7.230778736356555,1.2042733068734925,1.2042733068734925
COL27A1,6.739740911073258,7.943620647314697,-1.203879736241439,1.203879736241439
RARRES1,8.260375482559645,9.462526674420216,-1.2021511918605707,1.2021511918605707
PDE6B,4.981263141871269,6.183177680589053,-1.2019145387177845,1.2019145387177845
EHD2,10.255800610613822,11.457312867282356,-1.2015122566685346,1.2015122566685346
STIL,7.24312017135001,6.0416083836559515,1.2015117876940584,1.2015117876940584
AMPH,4.054927360521546,5.255595909851639,-1.2006685493300928,1.2006685493300928
VILL,7.709237122561981,8.90983442345055,-1.2005973008885684,1.2005973008885684
POU5F1B,5.681082838496872,4.4809128970515015,1.2001699414453704,1.2001699414453704
GALNT13,4.199480442108088,5.3994323615387,-1.199951919430612,1.199951919430612
GPR161,6.807385261608168,8.007019273081548,-1.1996340114733801,1.1996340114733801
TRIP6,9.174522236202813,10.373308654878004,-1.1987864186751906,1.1987864186751906
TSPAN1,14.106868945566108,12.908543869952931,1.1983250756131767,1.1983250756131767
GPR37,6.584988621609107,5.386829572249315,1.1981590493597922,1.1981590493597922
ADAM28,5.90729378078556,7.104824918646068,-1.1975311378605085,1.1975311378605085
GPR98,7.620480390567459,6.42433200589706,1.1961483846703986,1.1961483846703986
SPG20,9.502931226039209,10.698974076918004,-1.1960428508787952,1.1960428508787952
TMEM158,7.532213169554705,8.727823778181305,-1.1956106086266,1.1956106086266
ZNF454,3.991035488032724,5.185364509313276,-1.1943290212805517,1.1943290212805517
ABCC3,7.360620595783976,8.554565628286007,-1.1939450325020307,1.1939450325020307
LRRC26,10.001884912190617,8.808393420440531,1.1934914917500858,1.1934914917500858
STEAP1B,7.037242707642328,5.844037606498885,1.1932051011434428,1.1932051011434428
C16orf45,8.46190119825917,9.654303522724527,-1.1924023244653572,1.1924023244653572
SLC26A1,5.925293771251363,4.733123673444943,1.1921700978064198,1.1921700978064198
UHRF1,5.519460466429182,4.327330463561184,1.192130002867998,1.192130002867998
ST5,9.932025010239034,11.123587933726443,-1.1915629234874086,1.1915629234874086
CHST3,8.594112137341112,9.785359252926442,-1.1912471155853304,1.1912471155853304
CXCL10,7.307643388809667,6.117313939555737,1.1903294492539294,1.1903294492539294
SLC25A27,8.100355211086995,6.910557156669574,1.1897980544174214,1.1897980544174214
RAPGEFL1,7.259824959502149,8.449515439761525,-1.189690480259376,1.189690480259376
SCHIP1,6.9799449140202885,8.169518646656066,-1.1895737326357771,1.1895737326357771
PTRF,12.414312081854657,13.603613123333961,-1.189301041479304,1.189301041479304
C1orf183,5.436540109095347,6.624949835613961,-1.1884097265186142,1.1884097265186142
CHRNA2,10.853906872475786,9.665739549345297,1.1881673231304895,1.1881673231304895
STARD8,7.230112780583135,8.418172549828492,-1.1880597692453572,1.1880597692453572
PPP1R14B,10.09829428064857,8.910871109504287,1.1874231711442835,1.1874231711442835
GFRA2,4.230618017426705,5.417142786089429,-1.186524768662724,1.186524768662724
CYP26B1,5.319522202823648,6.505831288636992,-1.1863090858133445,1.1863090858133445
ATP1B1,10.062140905747889,11.248207631225416,-1.1860667254775272,1.1860667254775272
PITPNM3,7.692899491538701,8.878186105455288,-1.1852866139165874,1.1852866139165874
PREX2,4.648244840566701,5.833516429858606,-1.1852715892919052,1.1852715892919052
SNPH,7.540669743522221,8.725752977451968,-1.1850832339297472,1.1850832339297472
MST4,8.562322387097268,9.747341276581581,-1.1850188894843132,1.1850188894843132
STARD4,6.463564017196439,7.648245641934049,-1.1846816247376104,1.1846816247376104
RHOB,12.698051570172428,13.882459728762504,-1.1844081585900756,1.1844081585900756
IFI27L2,6.149479280991496,7.333603323998285,-1.184124043006789,1.184124043006789
METTL7A,10.516709449832701,11.70030982265685,-1.1836003728241486,1.1836003728241486
TGFB3,9.59503466195519,10.778297468245958,-1.1832628062907684,1.1832628062907684
LPP,9.003885625994537,10.187067098410958,-1.1831814724164218,1.1831814724164218
B4GALNT1,5.140619953170146,6.323781739479453,-1.1831617863093067,1.1831617863093067
BCL2,8.652297298162049,9.835304826349493,-1.183007528187444,1.183007528187444
SLC16A4,5.843687693104944,7.0265418350287,-1.1828541419237562,1.1828541419237562
NTRK2,7.123362582716173,8.306053485565126,-1.182690902848953,1.182690902848953
CHST11,5.715027898946506,6.897510893098584,-1.1824829941520782,1.1824829941520782
FMO2,6.436905904645202,7.618780700154693,-1.1818747955094917,1.1818747955094917
SERTAD4,5.12688788707084,6.30828842043026,-1.1814005333594197,1.1814005333594197
TRPC1,6.457465367966977,7.638462903124558,-1.180997535157581,1.180997535157581
C11orf93,5.327426805568104,6.508295323052872,-1.1808685174847682,1.1808685174847682
TRPM2,7.19230188863334,6.0134841563201595,1.1788177323131803,1.1788177323131803
CACNA2D3,3.9007002321221513,5.079418273599282,-1.178718041477131,1.178718041477131
FBXL2,5.822814294918202,7.001495999109375,-1.178681704191173,1.178681704191173
KSR1,7.197410989926133,8.375911749342794,-1.1785007594166617,1.1785007594166617
SSPN,8.872775867467317,10.05124494650082,-1.178469079033503,1.178469079033503
PHYHD1,8.257085959871823,9.435222291323056,-1.178136331451233,1.178136331451233
SLIT3,7.7002577400937415,8.877411096540346,-1.1771533564466043,1.1771533564466043
FCER1A,5.219521906387337,6.396338292355531,-1.176816385968194,1.176816385968194
DPYSL3,11.80994062551643,12.9865788421995,-1.1766382166830684,1.1766382166830684
EFCAB4A,10.4642692027,9.287667328546174,1.1766018741538264,1.1766018741538264
MFAP5,4.8252202671518605,5.9997422097728315,-1.174521942620971,1.174521942620971
C14orf132,8.189515892239621,9.363324202829022,-1.1738083105894006,1.1738083105894006
SPARCL1,12.76232930888464,13.935391280877724,-1.173061971993084,1.173061971993084
CHRFAM7A,4.258542107177872,5.431423549523855,-1.1728814423459832,1.1728814423459832
RBPMS2,7.79038666042174,8.96302153409192,-1.1726348736701802,1.1726348736701802
IRAK3,7.022887578121495,8.195511563066562,-1.1726239849450675,1.1726239849450675
FHIT,6.238732190932801,5.067069502131789,1.1716626888010122,1.1716626888010122
DKK1,5.698412747591756,6.869876931275693,-1.1714641836839368,1.1714641836839368
RAB34,9.249943287976553,10.42136920043532,-1.1714259124587674,1.1714259124587674
ZNF486,4.3501259118991635,5.521550862161583,-1.1714249502624199,1.1714249502624199
MESP1,9.439374420829074,8.267963789315232,1.171410631513842,1.171410631513842
PRDM5,5.186517341835248,6.357756187997096,-1.171238846161848,1.171238846161848
HSD11B1,5.8110905780269375,6.982301145142942,-1.1712105671160042,1.1712105671160042
DUSP4,7.316282060405091,8.486883730354162,-1.1706016699490709,1.1706016699490709
ROBO1,9.300493246424232,10.469939640713545,-1.169446394289313,1.169446394289313
CNR1,4.092290892659756,5.259330461071415,-1.167039568411659,1.167039568411659
KLHL13,7.038196375173788,8.204406129421713,-1.1662097542479248,1.1662097542479248
SPTBN2,11.905052076396483,10.74012118180017,1.1649308945963135,1.1649308945963135
NEURL1B,9.260252161427262,10.42500770510973,-1.1647555436824675,1.1647555436824675
IL1RN,5.165152037136532,6.3297814861136725,-1.1646294489771405,1.1646294489771405
ARC,4.201674893536381,5.36619628519828,-1.164521391661899,1.164521391661899
KNDC1,4.706877049029624,5.870920244390708,-1.1640431953610832,1.1640431953610832
RAC3,8.91367211751417,7.750892532995126,1.1627795845190452,1.1627795845190452
C15orf21,10.725060799576875,9.562607182389263,1.1624536171876123,1.1624536171876123
NRP2,8.343538917091992,9.505867675747208,-1.1623287586552156,1.1623287586552156
DZIP1,7.34870890216409,8.510092476472456,-1.161383574308366,1.161383574308366
KANK2,11.124016739239154,12.284384687048684,-1.1603679478095295,1.1603679478095295
SGCE,7.68924140544387,8.849461913296258,-1.1602205078523884,1.1602205078523884
DDIT4,10.608151534052604,11.7673061976129,-1.1591546635602956,1.1591546635602956
ERBB4,4.962962004818625,6.121516140473708,-1.1585541356550833,1.1585541356550833
AGMAT,5.5921663504016985,4.434342889183046,1.1578234612186522,1.1578234612186522
PDGFC,8.710276514730554,9.867860228352585,-1.1575837136220315,1.1575837136220315
NCS1,9.822087989873788,10.978804095529934,-1.1567161056561464,1.1567161056561464
MMP16,3.8453619970831756,5.002025219775495,-1.1566632226923197,1.1566632226923197
TNIK,6.192855895462149,7.34930346409299,-1.156447568630841,1.156447568630841
BVES,7.329632023767501,8.485460293454125,-1.1558282696866238,1.1558282696866238
GJC1,7.5817293558912935,8.737009034117424,-1.1552796782261305,1.1552796782261305
RASSF5,8.094261318784314,9.24892768529934,-1.1546663665150252,1.1546663665150252
GEFT,8.84485742369737,9.999453465019629,-1.1545960413222591,1.1545960413222591
GLI3,7.84417083468156,8.998498070954994,-1.154327236273434,1.154327236273434
PCDHB8,5.700339755612276,4.546314139684984,1.1540256159272921,1.1540256159272921
ASAM,5.461935740903158,6.615942367789472,-1.1540066268863143,1.1540066268863143
CDCA3,5.57892894492148,4.42520363033162,1.1537253145898605,1.1537253145898605
ZAK,10.445076616902018,11.59865574515592,-1.1535791282539023,1.1535791282539023
RGS10,10.593740352599031,9.44050887085,1.1532314817490317,1.1532314817490317
HIST1H4H,8.385434835067622,7.232426779350449,1.153008055717173,1.153008055717173
PEG3,7.019864564531995,8.172813588743207,-1.1529490242112121,1.1529490242112121
MBNL2,9.540980930529711,10.693447513977151,-1.1524665834474401,1.1524665834474401
OXER1,4.82779607368256,5.980111275866065,-1.1523152021835052,1.1523152021835052
NGFR,8.140382954021161,9.292365208376701,-1.1519822543555396,1.1519822543555396
PHF21B,6.634675486236745,5.483275169437927,1.151400316798818,1.151400316798818
C14orf159,9.023229036098254,10.174558740011323,-1.1513297039130688,1.1513297039130688
ISYNA1,8.995138014052932,10.145311294982283,-1.1501732809293514,1.1501732809293514
GMDS,9.668948998691302,8.519294218156785,1.149654780534517,1.149654780534517
CHTF18,7.912292180172647,6.762835725377954,1.1494564547946933,1.1494564547946933
ANP32E,8.599713619204831,9.74907890391043,-1.149365284705599,1.149365284705599
MSI1,8.296092641840966,7.146978471299471,1.1491141705414947,1.1491141705414947
C20orf194,8.5066232620336,9.655656397465755,-1.1490331354321555,1.1490331354321555
SLC12A8,8.831374172249614,7.683723903596652,1.1476502686529617,1.1476502686529617
DBC1,5.161220589863175,6.308551882617447,-1.1473312927542718,1.1473312927542718
COL13A1,5.314384018201294,6.461123068120127,-1.1467390499188328,1.1467390499188328
USP2,5.042553790458001,6.188093634055619,-1.1455398435976178,1.1455398435976178
ABCC6,5.100657853703334,6.246058130906241,-1.1454002772029073,1.1454002772029073
MSH5,8.004703074281569,6.859534278467982,1.1451687958135865,1.1451687958135865
C14orf37,5.054044906102784,6.199165438697795,-1.1451205325950111,1.1451205325950111
LCN2,8.170437081908304,9.315052380723552,-1.144615298815248,1.144615298815248
PDE3B,10.03195672730094,8.887405384483765,1.1445513428171754,1.1445513428171754
LRRC56,7.568353103646138,6.423926982014966,1.144426121631172,1.144426121631172
CDC42EP3,10.146019368596452,11.290086858373373,-1.144067489776921,1.144067489776921
KCNC2,6.766549111158311,5.623316495879641,1.14323261527867,1.14323261527867
ABCC9,7.575773140767062,8.718045295399,-1.1422721546319377,1.1422721546319377
RPL22L1,9.729205326812611,8.587243323838766,1.1419620029738446,1.1419620029738446
ACSL4,8.653852879561448,9.794973733494121,-1.141120853932673,1.141120853932673
SLFN12,4.577020409849557,5.717582317222385,-1.1405619073728284,1.1405619073728284
ACACB,8.525951536626454,9.666510402096707,-1.1405588654702523,1.1405588654702523
EPCAM,12.42983736070169,11.289392527139608,1.140444833562082,1.140444833562082
TNFRSF10C,4.247115634138621,5.387425397993218,-1.1403097638545976,1.1403097638545976
EFHD1,7.493961419942872,8.63372320259556,-1.1397617826526876,1.1397617826526876
MRGPRF,8.859897970200906,9.999571225738693,-1.1396732555377866,1.1396732555377866
FAM65B,6.9044112221445335,8.042883675731739,-1.1384724535872053,1.1384724535872053
UBE2QL1,6.693400741158408,7.831746119046949,-1.138345377888541,1.138345377888541
CFD,7.942489632351558,9.07955901833374,-1.1370693859821817,1.1370693859821817
TMEFF2,11.4157248036399,10.278722069382898,1.1370027342570026,1.1370027342570026
C1orf126,5.152752483306605,6.289407061029205,-1.1366545777226005,1.1366545777226005
LYPD6B,6.516275577764851,7.652549191085248,-1.1362736133203963,1.1362736133203963
FHL2,9.896588606140853,11.032616809934517,-1.1360282037936642,1.1360282037936642
A1BG,5.30296832606547,6.4388673960630785,-1.1358990699976088,1.1358990699976088
LCA5,6.686461152588292,7.819778513890616,-1.133317361302324,1.133317361302324
DUSP19,5.893924415153106,7.026836487814307,-1.1329120726612008,1.1329120726612008
GSTA1,5.810684751971685,6.942885771375507,-1.132201019403822,1.132201019403822
SLFN13,5.821147367941683,6.953129466000261,-1.131982098058578,1.131982098058578
ZYG11A,5.948747733166766,4.81686266679025,1.1318850663765163,1.1318850663765163
FERMT1,7.625647709059332,8.756570971758752,-1.1309232626994197,1.1309232626994197
CPT1B,8.095990105170543,6.965220606993251,1.1307694981772922,1.1307694981772922
PTPLAD2,6.636406289517549,7.767084341682809,-1.1306780521652602,1.1306780521652602
CHST15,8.266249853649374,9.396624155882156,-1.1303743022327826,1.1303743022327826
ROR1,5.727200093831835,6.857544224298782,-1.1303441304669475,1.1303441304669475
RRAS,9.916373165279818,11.046406975545892,-1.1300338102660739,1.1300338102660739
SERPINF1,10.445592936951172,11.57543087034886,-1.1298379333976882,1.1298379333976882
CCDC3,8.286996778379528,9.41679279811166,-1.1297960197321313,1.1297960197321313
LRRC4,4.08404821570494,5.213735925072242,-1.1296877093673015,1.1296877093673015
ANXA1,11.047865001993,12.176947272695891,-1.1290822707028916,1.1290822707028916
NELL2,7.111200114347463,8.240259687094978,-1.129059572747515,1.129059572747515
TMPRSS4,4.679229085963058,5.808263321739076,-1.1290342357760172,1.1290342357760172
EMILIN3,6.9471937959855525,8.076226689781794,-1.129032893796242,1.129032893796242
RAB26,7.439183212294715,6.3102169331256786,1.1289662791690365,1.1289662791690365
KRT6A,3.9883550497022857,5.116820228540577,-1.1284651788382916,1.1284651788382916
OLFML2A,8.258920156152373,9.38730350012521,-1.1283833439728372,1.1283833439728372
PDE4A,7.697208338404669,8.825205197874753,-1.1279968594700849,1.1279968594700849
PDLIM1,10.191513070811043,11.318629520783475,-1.1271164499724318,1.1271164499724318
KLF8,5.919718240390006,7.046779277383901,-1.1270610369938945,1.1270610369938945
FADS1,9.118559908411966,10.244498788309214,-1.125938879897248,1.125938879897248
NPR2,7.472712501113589,8.598481284573237,-1.1257687834596481,1.1257687834596481
FLJ10357,8.866817075553797,9.991494509269925,-1.124677433716128,1.124677433716128
NAALADL1,5.573582811518384,6.69796460144647,-1.1243817899280861,1.1243817899280861
PRDM16,4.209385672903927,5.333486751315844,-1.1241010784119165,1.1241010784119165
CABP4,5.410934609999821,4.288480840122298,1.1224537698775228,1.1224537698775228
C7orf31,5.495164884162892,6.61725456369077,-1.1220896795278774,1.1220896795278774
SCNN1D,6.204450734698025,5.082616603780435,1.1218341309175894,1.1218341309175894
GDPD1,6.665145952230263,5.543922420771214,1.1212235314590497,1.1212235314590497
SH3RF1,11.270207500127903,10.149012799430292,1.121194700697611,1.121194700697611
PTTG1,6.118999997518337,4.998446555593497,1.12055344192484,1.12055344192484
PABPC1L,7.281167162608524,6.161149794668328,1.1200173679401964,1.1200173679401964
LRRC17,5.396467193089615,6.516183468336346,-1.1197162752467316,1.1197162752467316
ST6GAL2,4.865089683248979,5.9844786357747175,-1.1193889525257381,1.1193889525257381
MEIS3P1,7.853472771265451,8.972573247950164,-1.1191004766847135,1.1191004766847135
ANGPTL4,7.363153154353944,8.481595980223446,-1.1184428258695016,1.1184428258695016
LRIG1,12.752624970624831,11.634597780156408,1.118027190468423,1.118027190468423
C7orf46,7.670965222653011,6.552953617522956,1.1180116051300555,1.1180116051300555
SH3PXD2B,8.89733347051104,10.014684718716953,-1.1173512482059138,1.1173512482059138
DAPP1,5.098600415068246,6.2158639785187155,-1.1172635634504697,1.1172635634504697
ZP3,7.92224225375001,6.805147158563047,1.1170950951869631,1.1170950951869631
EFHA2,6.25015491954605,7.36707462629957,-1.11691970675352,1.11691970675352
P2RX5,6.006950972756216,4.890922651625755,1.116028321130461,1.116028321130461
ARL10,3.927441876321293,5.043128421679933,-1.1156865453586402,1.1156865453586402
PPYR1,6.529721004174126,5.414198531809732,1.1155224723643942,1.1155224723643942
ALDH1A3,13.67413427966265,12.5586799714867,1.1154543081759503,1.1154543081759503
IL33,8.406517024383263,9.521950302133746,-1.1154332777504834,1.1154332777504834
ASPH,10.261079412266497,11.37607141831016,-1.1149920060436624,1.1149920060436624
GFRA1,7.047175485696137,8.161770613478142,-1.114595127782005,1.114595127782005
PDLIM7,10.368579788273593,11.483003013298276,-1.1144232250246837,1.1144232250246837
SPTLC3,7.018525161129645,8.132866455697327,-1.1143412945676818,1.1143412945676818
TMEM52,5.601497749869382,4.487363392958454,1.1141343569109274,1.1141343569109274
KCNE3,6.304090756532854,7.4180169775602405,-1.1139262210273868,1.1139262210273868
RUNX1T1,4.200469315510783,5.314269513399395,-1.1138001978886125,1.1138001978886125
HOXB4,3.9746007559915477,5.088338744013343,-1.113737988021795,1.113737988021795
ASF1B,6.376080465934528,5.262889219499546,1.1131912464349822,1.1131912464349822
IGF2,8.367836940654836,9.480740006742874,-1.1129030660880375,1.1129030660880375
C7,9.960699521930483,11.072943563827847,-1.1122440418973643,1.1122440418973643
CXCL9,7.758547827021592,6.646732303562798,1.1118155234587936,1.1118155234587936
CHDH,9.607829516055276,8.497478044531064,1.1103514715242113,1.1103514715242113
SELE,7.422717363643216,8.532609903794606,-1.1098925401513897,1.1098925401513897
CCDC80,9.630474278437417,10.740277986241615,-1.1098037078041987,1.1098037078041987
LFNG,10.415079667420889,9.3060727490031,1.1090069184177889,1.1090069184177889
MLF1IP,7.160622908902992,6.052126964124245,1.1084959447787472,1.1084959447787472
ARHGAP22,5.31163295578682,6.419203375953164,-1.1075704201663443,1.1075704201663443
LEPREL2,8.753151848868228,9.860102690381881,-1.1069508415136529,1.1069508415136529
LARGE,8.768267070576279,9.87520549763809,-1.1069384270618112,1.1069384270618112
PRDM11,4.313819520358156,5.420596279613908,-1.1067767592557516,1.1067767592557516
SOX2,5.552798104369728,6.659423993616584,-1.106625889246856,1.106625889246856
ALDH2,11.14427486040011,12.250773151102456,-1.106498290702346,1.106498290702346
GPR133,6.430843026075358,7.536884231701606,-1.1060412056262479,1.1060412056262479
CLEC3B,7.2738712388612115,8.37985042135553,-1.105979182494318,1.105979182494318
GPX8,7.64589613492519,8.75026465877239,-1.1043685238471994,1.1043685238471994
SRRM2-AS1,5.032773865789709,3.929192545684585,1.1035813201051239,1.1035813201051239
FAM13AOS,5.905831475950744,4.804656372603154,1.1011751033475896,1.1011751033475896
INPP5D,7.897915954544525,8.998499859948456,-1.1005839054039308,1.1005839054039308
MBOAT2,10.86919437591634,9.76885275364185,1.10034162227449,1.10034162227449
TK1,7.992718493423947,6.893168712091624,1.099549781332323,1.099549781332323
C5orf34,4.577495690207419,5.6763221652563844,-1.0988264750489654,1.0988264750489654
SIX2,5.317126374710523,6.415743582456666,-1.098617207746143,1.098617207746143
SEPT3,7.309410388118033,6.210988618523136,1.0984217695948963,1.0984217695948963
TP53INP1,11.629817948950773,10.531935742446317,1.0978822065044564,1.0978822065044564
NCRNA00115,5.660900303311747,4.563474619651379,1.0974256836603677,1.0974256836603677
EDA2R,5.730758927776166,6.828040405151672,-1.097281477375506,1.097281477375506
NSUN5P2,8.87373063904467,7.7770280712382025,1.0967025678064672,1.0967025678064672
CEACAM6,5.389687339388883,6.486286360349809,-1.0965990209609267,1.0965990209609267
FLRT2,7.513880706506988,8.609781898925446,-1.0959011924184576,1.0959011924184576
SV2A,6.353527908862484,7.448939198268163,-1.0954112894056793,1.0954112894056793
NEGR1,6.814895954885824,7.9099559327569375,-1.0950599778711139,1.0950599778711139
HOXD10,5.832133358971432,6.926913370353656,-1.0947800113822241,1.0947800113822241
WNT2,5.580235271926934,6.674709548007789,-1.094474276080855,1.094474276080855
PLD1,6.739083926796507,7.833255578151336,-1.094171651354829,1.094171651354829
KIAA1244,11.19646111591504,10.102697632850088,1.0937634830649525,1.0937634830649525
KIF2C,5.725491637938091,4.63189863516101,1.093593002777081,1.093593002777081
QSOX1,7.684548554725982,8.778068062650412,-1.0935195079244302,1.0935195079244302
PHLDA1,8.832980459534825,9.926111978447876,-1.0931315189130508,1.0931315189130508
NSUN5P1,7.502291215772072,6.409345826623452,1.0929453891486194,1.0929453891486194
LAYN,7.180121595704533,8.271524775218662,-1.0914031795141295,1.0914031795141295
CFC1B,5.048548719653607,6.138054804952073,-1.0895060852984662,1.0895060852984662
SORCS2,6.190360545680277,7.27795908454359,-1.087598538863313,1.087598538863313
THSD7B,4.270238234494188,5.357664028426826,-1.0874257939326384,1.0874257939326384
FST,5.8222025488532285,6.909581420933804,-1.087378872080575,1.087378872080575
TSHZ2,5.993461438637029,7.080809674446362,-1.0873482358093334,1.0873482358093334
PADI2,6.630951937483607,7.718295074097465,-1.0873431366138586,1.0873431366138586
PNMAL2,5.539682780245879,6.626790777066883,-1.087107996821004,1.087107996821004
BDH2,8.116436737777086,9.201468711502146,-1.0850319737250604,1.0850319737250604
GPR75,3.950752688002754,5.035666685625369,-1.084913997622615,1.084913997622615
F10,6.65112720719928,7.735518442530365,-1.0843912353310854,1.0843912353310854
AOC3,10.418879882732096,11.502618081232704,-1.0837381985006083,1.0837381985006083
PLSCR4,7.660287990763102,8.743616944321658,-1.0833289535585564,1.0833289535585564
MARVELD1,9.168959998565516,10.251362459305746,-1.08240246074023,1.08240246074023
